id,tweet_text,emoji,singers
826862511316045824,segret guard l'interv complet scopr test ,,[],bernabei
826862924358701065,"stell accesa,c vorre ",,[],d'alessio
826863754491133953,campion ,,['__EMOT_POS'],bernabei
826864095588651008,inizier arriv cerc googl dimagr settiman ,,[],bravi
826864786117894148,respir inchin sorrid gamb trem ,,[],elodie
826865538764853253,inizier arriv cerc googl dimagr settiman ,,[],bravi
826866317273751552,lodov comell vincer festival ,,[],comello
826867791588425729,inizier arriv cerc googl dimagr settiman ,,[],bravi
826868241473617920,inaugur capitol discograf magg torn palc ,,[],bernabei
826869149418811392,ved l'or ascolt ,,['__EMOT_POS'],d'alessio
826869929890680832,campion ,,['__EMOT_POS'],clementino
826870664644669442,campion ,,['__EMOT_POS'],bravi
826871098310541313,campion ,,['__EMOT_POS'],bravi
826872912837742592,big gar artist canzon ,,[],comello
826874963470725120,campion ,,['__EMOT_POS'],bravi
826875745158967301,,,['__EMOT_POS'],d'alessio
826876451081355264,campion ,,['__EMOT_POS'],bravi
826877018931331072,inaugur capitol discograf magg torn palc ,,[],bernabei
826878495154388994,bellissim microf ver cant ,,[],comello
826878932381290498,rom mil magg liv present bran album ,,[],comello
826879418564038659,ved l'or sent cant ,,[],d'alessio
826880353902133249,campion ,,['__EMOT_POS'],bravi
826882231117479936,respir inchin sorrid gamb trem ,,[],elodie
826882684769153024,inizier arriv cerc googl dimagr settiman ,,[],bravi
826883245522505731,campion ,,['__EMOT_POS'],comello
826883561634545665,campion ,,['__EMOT_POS'],comello
826884102674579456,straordinar ,,[],chiara
826886132650635264,inizier arriv cerc googl dimagr settiman ,,[],bravi
826887460663730180,magg concert anteprim mil rom ,,[],bernabei
826889110732361728,campion ,,['__EMOT_POS'],comello
826890120502579202,campion ,,['__EMOT_POS'],comello
826890885845700609,doman scal punt bellissima-fiorissima ,,['__EMOT_POS'],comello
826891575330471936,andand diet ,,[],bravi
826891963102265345,campion ,,['__EMOT_POS'],comello
826892447041060864,torn bambin fantast ,,['__EMOT_POS'],atzei
826893296228302849,fotograf ufficial ermal met andre brus festival ,,[],meta
826893368735199233,campion ,,['__EMOT_POS'],comello
826893493930958851,campion ,,['__EMOT_POS'],comello
826893577213059072,fotograf ufficial ermal met andre brus festival ,,[],meta
826893887813910529,campion ,,['__EMOT_POS'],comello
826894129464479744,campion ,,['__EMOT_POS'],comello
826894376328687616,fotograf ufficial ermal met andre brus festival ,,[],meta
826894624014876675,campion ,,['__EMOT_POS'],comello
826894835634335744,campion ,,['__EMOT_POS'],comello
826895118435225600,campion ,,['__EMOT_POS'],comello
826895799644745729,campion ,,['__EMOT_POS'],comello
826896145402253313,campion ,,['__EMOT_POS'],comello
826897134616186880,test viet mor ermal met sorris ,,[],meta
826898959889289218,campion ,,['__EMOT_POS'],comello
826899767032692736,campion ,,['__EMOT_POS'],comello
826901305755045890,campion ,,['__EMOT_POS'],bravi
826901913958506496,lodov comell vincer festival ,,[],comello
826902517594353664,inizier arriv cerc googl dimagr settiman ,,[],bravi
826903355746299906,test viet mor ermal met sorris ,,[],meta
826904437088276480,lodov comell vincer festival ,,[],comello
826905195707789314,inizier arriv cerc googl dimagr settiman ,,[],bravi
826906069448400898,campion ,,['__EMOT_POS'],comello
826906621855035395,campion ,,['__EMOT_POS'],comello
826907368684453891,campion ,,['__EMOT_POS'],comello
826908251837038593,campion ,,['__EMOT_POS'],comello
826910569823342592,inizier arriv cerc googl dimagr settiman ,,[],bravi
826911969290678272,campion ,,['__EMOT_POS'],comello
826913576497639429,pres ri-pres videoclip ,,[],gabbani
826918336470593538,ver delud unico ,,['__EMOT_POS'],d'alessio
826919639703752710,lettur disinteress tren ,,['__EMOT_POS'],raige
826932427515904000,mil febbrai ,,[],elodie
826937171525386241,buongiorn ved copertin ,,['__EMOT_POS'],comello
826944239149912067,campion ,,['__EMOT_POS'],comello
826953418065530881,campion ,,['__EMOT_POS'],comello
826967441297260545,campion ,,['__EMOT_POS'],comello
827041047712825344,campion ,,['__EMOT_POS'],comello
827043958589181953,buondayy friulana ved sanremo ,,['__EMOT_POS'],comello
827051374022115328,buongiorn ved copertin ,,['__EMOT_POS'],comello
827052834088689664,interv all'intern sanrem ital ,,[],elodie
827053252076265477,interv all'intern sanrem ital ,,[],elodie
827071307569328128,festival sol ,,[],elodie
827082694257438720,inizier arriv cerc googl dimagr settiman ,,[],bravi
827089523876171776,magg torn concert gar singol ,,[],bernabei
827090708305735680,test bran talment giusy ferrer sorris ,,[],ferreri
827094430633046017,torn palc dell'ariston https ,,[],samuel
827095239844311041,art.di bran ,,[],nesli
827095239844311041,art.di bran ,,[],paba
827101121462288384,aspett abbin dedic eccol meravigl ,,['__EMOT_POS'],comello
827105694881030144,anton ,,['__EMOT_POS'],atzei
827106632987443201,cool wallpaper cellul ,,['__EMOT_POS'],comello
827107532061671424,pers l'interv elod eccol ,,[],elodie
827107665906114560,respir inchin sorrid gamb trem ,,[],elodie
827109175364841478,pers l'interv elod eccol ,,[],elodie
827109854590406656,pers l'interv elod eccol ,,[],elodie
827110852599877632,test bran talment giusy ferrer sorris ,,[],ferreri
827111581821591553,campion ,,['__EMOT_POS'],d'alessio
827112813038534657,test bran talment giusy ferrer sorris ,,[],ferreri
827113628914577408,pers l'interv elod eccol ,,[],elodie
827116681973600257,pers l'interv elod eccol ,,[],elodie
827119258039631872,pers l'interv elod eccol ,,[],elodie
827120088503504897,copertin stup attend ,,[],ferreri
827121088379355139,vicin ,,[],comello
827121697350418436,shooting ,,[],nesli
827121697350418436,shooting ,,[],paba
827122798694907904,interv gar https ,,[],nesli
827122798694907904,interv gar https ,,[],paba
827126217128173573,campion ,,['__EMOT_POS'],d'alessio
827128945300619264,campion ,,['__EMOT_POS'],comello
827129694864683008,pers l'interv elod eccol ,,[],elodie
827131493659136000,inizier arriv cerc googl dimagr settiman ,,[],bravi
827132230715711489,,,[],ron
827132647101042689,andat prov guard l'interv complet ,,[],nesli
827132647101042689,andat prov guard l'interv complet ,,[],paba
827135712000606208,andat prov guard l'interv complet ,,[],nesli
827135712000606208,andat prov guard l'interv complet ,,[],paba
827138220500590596,pers l'interv elod eccol ,,[],elodie
827138972388323328,campion ,,['__EMOT_POS'],bravi
827142530030510080,pers l'interv elod eccol ,,[],elodie
827143237739614208,aspett svel prim dat instor album pront ,,[],bravi
827145100807516160,sar stupid testard illus fragil onest ,,['__EMOT_POS'],atzei
827145943472541696,ricord l'amor colp ,,[],meta
827149072884699138,sindac tarquin sostien ,,[],bernabei
827150033950801920,pers l'interv elod eccol ,,[],elodie
827151617677996032,magg torn concert gar singol ,,[],bernabei
827152405347311616,sindac tarquin sostien ,,[],bernabei
827155251711111168,inaugur capitol discograf magg torn palc ,,[],bernabei
827155581635026944,bran togliamoc vogl l'interv ,,[],raige
827155581635026944,bran togliamoc vogl l'interv ,,[],luzi
827156403144032260,campion ,,['__EMOT_POS'],elodie
827156693838602241,campion ,,['__EMOT_POS'],elodie
827157119308800000,campion ,,['__EMOT_POS'],elodie
827158003514228737,campion ,,['__EMOT_POS'],elodie
827158243348795392,campion ,,['__EMOT_POS'],elodie
827160198670336002,campion ,,['__EMOT_POS'],elodie
827161852190814208,pers l'interv elod eccol ,,[],elodie
827162459198853120,gar bran colp conten nell'omonim album ined uscit ,,[],elodie
827163893139140609,campion ,,['__EMOT_POS'],elodie
827165972771565568,pers l'interv elod eccol ,,[],elodie
827166646297120768,test bran ciel lodov comell sorris https://t ,,[],comello
827166954108624900,campion ,,['__EMOT_POS'],comello
827168138785615872,c'e mur alto ved doman ,,[],moro
827169149436694528,test bran ciel lodov comell sorris https://t ,,[],comello
827171101444804608,campion ,,['__EMOT_POS'],elodie
827171560918286339,big gar artist canzon ,,[],elodie
827172138243223552,bellissim test ,,['__EMOT_POS'],comello
827172915254796289,campion ,,['__EMOT_POS'],elodie
827174086212255744,gar esce ined ,,[],ferreri
827176255548223489,car mett d'accord cant ,,[],comello
827179269008801792,esce fot iniz scler ,,['__EMOT_POS'],comello
827180763212816384,campion ,,['__EMOT_POS'],comello
827182598594187264,c'e trucc c'e ingann ,,[],sylvestre
827183441242357761,campion ,,['__EMOT_POS'],comello
827184196779200512,ragazz festival vinc mar punt ,,[],bravi
827184221206695936,ragazz festival vinc mar punt ,,[],bravi
827184238013345792,ragazz festival vinc mar punt ,,[],bravi
827184309090009089,ragazz festival vinc mar punt ,,[],bravi
827184346763231241,ragazz festival vinc mar punt ,,[],bravi
827184407077335040,ragazz festival vinc mar punt ,,[],bravi
827184503512760320,ragazz festival vinc mar punt ,,[],bravi
827184777551806465,ragazz festival vinc mar punt ,,[],bravi
827185015247212544,ragazz festival vinc mar punt ,,[],bravi
827185291924557824,test bran ciel lodov comell sorris https://t ,,[],comello
827186363976003584,ragazz festival vinc mar punt ,,[],bravi
827186660240678912,ragazz festival vinc mar punt ,,[],bravi
827187014567084033,ragazz festival vinc mar punt ,,[],bravi
827187279152152576,viv nell'ans ,,[],bravi
827187688231038976,ragazz festival vinc mar punt ,,[],bravi
827188915060744192,ragazz festival vinc mar punt ,,[],bravi
827189523784282112,ragazz festival vinc mar punt ,,[],bravi
827190604580941825,campion ,,['__EMOT_POS'],elodie
827192936374870017,bellissim articol parl album ,,[],chiara
827193289073889280,sindac tarquin sostien ,,[],bernabei
827193824493584386,ragazz festival vinc mar punt ,,[],bravi
827196045620871168,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827196061815078914,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827196075874381825,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827196098267713537,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827196142651846656,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827196198788464640,manc giorn ,,[],comello
827196290048151552,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827196394435911683,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827196489948610560,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827196689035440130,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827196875715514368,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827197150203355140,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827197346631000064,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827197560074932227,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827198011189112832,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827198328391790592,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827199077611888642,campion ,,['__EMOT_POS'],comello
827199381858304001,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827199907522043905,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827200164502835201,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827200347470958593,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827201216442687488,fabriz mor maldestr ricev menzion prem lunez sanrem ,,[],moro
827201767540666371,campion ,,['__EMOT_POS'],comello
827202244466577408,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827202516471447553,test bran ciel lodov comell sorris https://t ,,[],comello
827202822039015424,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827203326735429632,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827204005059231744,ved stell brill ,,['__EMOT_POS'],comello
827204544006332421,test bran ciel lodov comell sorris https://t ,,[],comello
827204953211035649,ragazz festival vinc mar punt ,,[],bravi
827206541086486529,campion ,,['__EMOT_POS'],comello
827207114300993538,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827208237304930305,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827208881591943169,campion ,,['__EMOT_POS'],ferreri
827209408434278402,test bran ciel lodov comell sorris https://t ,,[],comello
827210722471993344,prim prem festival ,,[],moro
827211454419972097,vuo trov cercam nell'imprevist ,,[],bernabei
827212136980045826,rtl.it cant d'amor ,,[],elodie
827212350558240769,rtl.it cant d'amor ,,[],elodie
827212503029514240,test ciel ,,[],comello
827212925479878656,campion ,,['__EMOT_POS'],d'alessio
827213307031515137,palc dell'ariston bran ,,[],meta
827214629600362496,ragazz festival vinc mar punt ,,[],bravi
827215620005588993,rtl.it cant d'amor ,,[],elodie
827216844616585220,rtl.it cant d'amor ,,[],elodie
827221041017675776,inizier arriv cerc googl dimagr settiman ,,[],bravi
827224931171594240,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827225178857947136,allen pre sanrem ,,['__EMOT_POS'],bernabei
827225498405175296,campion ,,['__EMOT_POS'],comello
827229237509750785,ragazz festival vinc mar punt ,,[],bravi
827231842608766976,ball sanrem ,,[],ron
827231842608766976,ball sanrem ,,[],elodie
827232237003366405,rtl.it cant d'amor ,,[],elodie
827232799094632448,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827233197977174017,grand compl ,,[],luzi
827234946783797248,campion ,,['__EMOT_POS'],bernabei
827237132511145984,campion ,,['__EMOT_POS'],elodie
827238831804018690,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827239153582632960,aspett abbin dedic eccol meravigl ,,['__EMOT_POS'],comello
827239531812356097,campion ,,['__EMOT_POS'],comello
827241557438914560,piac ved sent ,,['__EMOT_POS'],clementino
827242352788066304,rtl.it cant d'amor ,,[],elodie
827242618396487680,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827243727936688129,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827245730691690498,rtl.it cant d'amor ,,[],elodie
827247322727849986,rtl.it cant d'amor ,,[],elodie
827248067242033152,rtl.it cant d'amor ,,[],elodie
827249611488317440,ragazz festival vinc mar punt ,,[],bravi
827252412637388801,campion ,,['__EMOT_POS'],gabbani
827253003124109312,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827258837388259334,pers l'interv elod eccol ,,[],elodie
827259372187181056,german ama preg ven ,,[],comello
827260072887595008,buongiorn ved copertin ,,['__EMOT_POS'],comello
827260672031330304,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827261158293803008,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827263487676018691,bran togliamoc vogl l'interv ,,[],raige
827263487676018691,bran togliamoc vogl l'interv ,,[],luzi
827265612153892868,rtl.it cant d'amor ,,[],elodie
827267987396653056,carinissim buon ser cover duett ,,[],comello
827269889794662400,paol turc vot ,,[],turci
827274730914746370,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827276118554136579,ragazz festival vinc mar punt ,,[],bravi
827283422796144640,test bran ciel lodov comell sorris https://t ,,[],comello
827285089784508416,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
827286993063256064,campion ,,['__EMOT_POS'],elodie
827293177803595781,campion ,,['__EMOT_POS'],chiara
827299229538344960,aspett ,,['__EMOT_POS'],bernabei
827299658242342912,vuo trov cercam nell'imprevist ,,[],bernabei
827305177556381702,campion ,,['__EMOT_POS'],ferreri
827331316022726657,prepar festival rugg l'ugol ,,['__EMOT_NEUT'],comello
